Marital_status,Application_mode,Application_order,Course,Daytime/evening_attendance,Previous_qualification,Previous_qualification_(grade),Nationality,Mother's_qualification,Father's_qualification,Mother's_occupation,Father's_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Age_enrollment_EW,Age_enrollment_EF,Target
0,0,0,8,1,0,132.0,0,6,7,4,9,128.0,1,0,0,1,0,1,19,0,0,2,3,5,12.96666667,0,0,2,2,4,225,0,7.6,2.6,0.32,0,1,1
0,0,0,11,1,0,135.0,0,8,8,8,6,122.1,1,0,0,1,1,0,18,0,0,1,2,5,13.83333333,0,0,1,1,4,352,0,12.7,3.7,-1.7,0,0,1
0,2,1,8,1,0,135.0,0,6,5,8,10,133.4,1,0,0,1,0,0,19,0,0,2,3,6,14.12571429,0,0,3,3,6,468,0,11.1,0.6,2.02,0,1,1
0,0,3,6,1,0,134.0,0,9,5,7,7,128.4,1,0,0,1,0,1,18,0,0,1,2,5,12.5,0,0,1,1,4,48,0,10.8,1.4,1.74,0,0,1
0,0,4,12,1,0,128.0,0,9,7,8,9,120.3,1,0,1,0,0,0,20,0,0,1,5,2,11.66666667,0,0,1,5,0,18,0,10.8,1.4,1.74,0,1,0
0,0,0,7,1,0,131.0,1,8,0,8,3,126.1,1,0,0,1,1,0,18,1,0,1,2,5,13.66666667,0,0,1,1,4,329,0,7.6,2.6,0.32,0,0,1
0,0,2,7,1,0,118.0,0,0,5,8,9,111.7,1,0,0,1,0,0,19,0,0,1,2,5,12.5,0,0,1,1,4,99,0,12.4,0.5,1.79,0,1,1
0,0,1,8,1,0,133.0,0,6,0,8,1,122.2,0,0,0,1,0,0,20,0,0,2,5,5,12.78333333,0,0,3,4,5,201,0,13.9,-0.3,0.79,0,1,1
0,2,1,9,1,0,125.0,0,9,5,7,7,121.5,1,0,0,1,0,0,20,0,0,2,9,3,13.5,0,0,2,6,2,24,0,11.1,0.6,2.02,0,1,0
0,2,3,8,1,0,138.0,0,2,0,2,5,134.5,1,0,0,1,0,0,18,0,0,2,3,6,13.45714286,0,0,3,3,6,564,0,13.9,-0.3,0.79,0,0,1
0,0,3,8,1,0,140.0,0,0,5,8,7,127.0,1,0,0,1,0,0,19,0,0,3,4,6,13.44285714,0,0,3,3,5,321,0,12.7,3.7,-1.7,0,1,1
0,0,0,6,1,0,124.0,0,8,8,8,3,114.2,0,0,0,1,0,0,18,0,0,1,9,3,11.0,0,0,1,7,3,14,0,15.5,2.8,-4.06,0,0,1
0,2,0,6,1,0,133.0,0,9,8,7,7,125.3,1,0,0,1,0,1,18,0,0,1,2,5,11.33333333,0,0,1,2,4,113,0,15.5,2.8,-4.06,0,0,1
0,0,5,8,1,0,138.0,0,0,8,3,9,123.0,1,0,0,1,0,0,19,0,0,2,6,4,13.44,0,0,2,3,4,244,0,12.4,0.5,1.79,0,1,2
0,0,1,9,1,0,142.0,0,0,5,4,5,130.5,1,0,0,1,0,1,18,0,0,2,4,6,12.21428571,0,0,3,3,6,423,0,16.2,0.3,-0.92,0,0,1
0,0,0,1,1,0,130.0,1,8,5,8,8,125.5,1,0,0,1,0,1,19,1,0,1,2,5,14.16666667,0,0,1,1,4,329,0,11.1,0.6,2.02,0,1,1
0,0,0,5,1,0,127.0,0,0,5,5,7,130.5,1,0,0,1,0,1,21,0,0,0,2,4,12.8,1,0,0,2,2,26,0,9.4,-0.8,-3.12,0,2,1
0,2,5,8,1,0,126.0,0,6,7,3,9,119.4,1,0,0,1,0,1,19,0,0,2,3,6,13.37142857,0,0,3,4,6,352,0,16.2,0.3,-0.92,0,1,1
0,2,4,9,1,0,139.0,0,6,5,8,8,121.3,1,0,0,1,0,1,19,0,0,2,4,6,13.38571429,0,0,3,3,6,310,0,10.8,1.4,1.74,0,1,1
0,0,2,8,1,0,141.0,0,0,0,8,9,126.3,1,0,0,1,0,0,18,0,0,3,4,6,13.32857143,0,0,3,3,5,297,0,12.7,3.7,-1.7,0,0,1
0,0,0,2,1,0,120.0,0,9,8,4,7,111.6,1,0,0,1,0,0,19,0,0,1,8,4,14.0,0,0,1,9,3,18,0,16.2,0.3,-0.92,0,1,1
0,2,3,5,1,0,120.0,0,9,5,8,9,111.3,1,0,0,1,0,0,21,0,0,0,1,4,12.6,0,0,0,0,3,269,0,8.9,1.4,3.51,0,2,1
0,0,1,12,1,0,134.0,0,0,8,8,8,122.5,1,0,0,1,0,1,19,0,0,1,3,5,14.0,0,0,1,1,4,550,0,15.5,2.8,-4.06,0,1,1
0,0,4,7,1,0,128.0,0,6,0,7,10,116.5,1,0,0,1,0,1,18,0,0,1,3,5,13.42857143,0,0,1,1,4,172,0,8.9,1.4,3.51,0,0,1
0,2,4,1,1,0,133.0,0,3,0,4,4,132.0,1,1,0,1,0,1,17,0,0,1,2,5,13.0,0,0,1,1,4,147,0,15.5,2.8,-4.06,0,0,1
0,3,3,12,1,0,123.0,0,6,8,4,10,123.7,1,0,0,1,0,0,19,0,0,1,4,4,12.66666667,0,0,1,3,3,18,0,15.5,2.8,-4.06,0,1,2
0,2,5,5,1,0,118.0,0,8,0,8,7,117.0,1,0,0,0,1,0,23,0,0,0,5,2,10.0,1,0,0,4,1,121,0,9.4,-0.8,-3.12,0,2,0
0,0,0,10,1,0,113.0,0,0,7,1,10,116.5,1,0,0,1,0,0,19,0,0,1,3,5,12.83333333,0,0,1,5,4,62,0,8.9,1.4,3.51,0,1,1
0,0,0,8,1,0,135.0,0,6,2,8,4,121.5,1,0,0,1,0,0,18,0,0,2,3,5,12.91666667,0,0,2,2,4,216,0,7.6,2.6,0.32,0,0,1
0,0,0,10,1,0,133.1,0,9,8,5,9,105.0,1,0,0,1,0,0,20,0,0,1,5,5,13.28571429,0,0,1,3,3,377,0,15.5,2.8,-4.06,0,1,1
0,0,2,2,1,0,130.0,0,0,5,8,9,121.3,1,0,0,1,0,1,19,0,0,0,2,4,14.6,0,0,0,0,3,377,0,10.8,1.4,1.74,0,1,1
0,0,0,6,1,0,135.0,0,6,8,3,9,136.1,1,0,0,1,0,1,18,0,0,1,2,5,14.0,0,0,1,1,4,352,0,12.4,0.5,1.79,0,0,1
0,2,1,6,1,0,133.0,0,8,7,8,4,123.6,0,0,0,1,0,1,19,0,0,1,3,5,14.14285714,0,0,1,1,4,550,0,13.9,-0.3,0.79,0,1,1
0,0,3,6,1,0,123.0,0,9,0,4,10,129.0,1,0,0,1,0,0,19,0,0,1,4,5,11.66666667,0,0,1,1,4,121,0,10.8,1.4,1.74,0,1,1
0,2,0,8,1,0,145.0,0,6,7,4,8,136.8,1,0,0,1,0,0,18,0,0,3,5,7,14.3775,1,0,3,4,6,470,1,9.4,-0.8,-3.12,0,0,1
0,2,1,8,1,0,146.0,0,2,2,3,6,133.4,1,0,0,1,0,0,18,0,0,2,4,6,12.5,0,0,3,4,5,235,0,13.9,-0.3,0.79,0,0,1
0,0,4,8,1,0,144.0,0,9,8,7,7,136.0,1,0,0,1,0,1,19,0,0,2,3,5,14.15,0,0,2,2,4,437,0,7.6,2.6,0.32,0,1,1
0,0,0,8,1,0,144.0,0,9,7,8,9,125.8,0,0,0,1,0,1,19,0,0,3,8,6,12.47142857,0,0,3,7,5,141,0,12.7,3.7,-1.7,0,1,1
0,0,0,8,1,0,131.0,0,3,3,2,1,120.5,0,0,0,1,0,0,19,0,0,2,3,5,14.15,0,0,2,2,4,437,0,7.6,2.6,0.32,0,1,1
0,0,1,8,1,0,141.0,0,8,7,8,8,130.2,1,0,0,1,0,0,21,0,0,2,7,6,14.07222222,0,0,3,3,6,420,0,15.5,2.8,-4.06,0,2,1
0,0,2,11,1,0,138.0,0,2,0,2,3,135.9,1,0,0,1,0,0,18,0,0,1,3,5,14.85714286,0,0,1,1,4,512,0,13.9,-0.3,0.79,0,0,1
0,0,0,11,1,0,127.0,0,6,7,8,9,116.5,0,0,0,1,0,1,19,0,0,1,3,5,14.28571429,0,0,1,1,4,266,0,11.1,0.6,2.02,0,1,1
0,2,0,4,1,0,157.0,0,2,1,3,6,150.9,1,0,0,1,0,0,18,0,0,1,4,5,15.0,0,0,1,3,3,568,0,13.9,-0.3,0.79,0,0,0
0,0,2,8,1,0,129.0,0,6,5,4,8,127.3,1,0,0,1,0,1,20,0,0,2,3,5,12.63333333,0,0,2,2,4,167,0,7.6,2.6,0.32,0,1,1
0,4,0,10,1,2,133.1,0,0,0,4,7,100.0,0,0,1,0,0,0,25,0,0,0,1,4,11.2,0,0,0,0,3,159,0,9.4,-0.8,-3.12,0,3,0
0,0,4,8,1,0,142.0,0,9,7,5,7,128.8,1,0,0,1,0,0,18,0,0,2,3,5,14.23333333,0,0,2,2,4,448,0,7.6,2.6,0.32,0,0,1
1,0,2,2,1,0,133.0,0,6,5,4,7,119.7,1,0,0,1,0,0,21,0,0,0,9,4,12.2,2,0,0,5,1,30,1,9.4,-0.8,-3.12,0,2,2
0,0,0,8,1,0,151.0,0,8,7,8,9,138.0,1,0,0,1,0,0,18,0,0,2,3,5,15.2,0,0,2,2,4,570,0,7.6,2.6,0.32,0,0,1
0,0,1,6,1,0,100.0,0,9,0,7,7,99.3,1,0,0,1,0,0,21,0,0,1,4,4,12.4,0,0,1,1,4,81,0,12.4,0.5,1.79,0,2,1
0,3,0,8,1,0,126.0,0,8,5,5,5,119.3,0,0,0,1,0,1,19,0,0,3,5,7,13.78125,1,0,3,4,6,374,1,9.4,-0.8,-3.12,0,1,1
0,2,1,7,1,0,123.0,0,6,5,5,5,113.2,1,0,1,1,0,0,19,0,0,1,6,5,12.16666667,0,0,1,3,3,48,0,16.2,0.3,-0.92,0,1,0
0,2,0,11,1,0,133.1,0,9,8,8,5,117.0,0,0,0,1,0,0,21,0,0,1,4,4,11.8,0,0,1,3,3,69,0,15.5,2.8,-4.06,0,2,2
0,0,5,8,1,0,138.0,0,8,7,8,8,127.2,1,0,0,1,0,1,18,0,0,2,4,6,13.26,0,0,3,3,6,456,0,15.5,2.8,-4.06,0,0,1
0,0,0,6,1,0,136.0,0,6,8,8,9,121.7,0,1,0,1,0,1,20,0,0,1,5,5,11.875,0,0,1,2,4,477,0,16.2,0.3,-0.92,0,1,1
0,6,0,8,1,0,127.0,0,6,5,4,7,121.1,0,0,0,1,0,1,18,0,0,2,7,4,12.16,0,0,2,2,0,312,0,16.2,0.3,-0.92,0,0,2
0,0,0,11,1,0,140.0,0,8,7,8,9,142.5,1,0,0,1,0,0,18,0,0,1,2,5,13.33333333,0,0,1,4,3,269,0,9.4,-0.8,-3.12,0,0,1
0,2,0,2,1,0,138.0,0,1,5,2,9,126.8,1,0,0,1,0,0,18,0,0,0,8,1,11.5,0,0,0,7,1,65,2,10.8,1.4,1.74,0,0,2
0,7,2,2,1,3,150.0,0,0,5,4,1,150.0,1,0,0,1,0,0,19,0,0,0,6,0,13.0,1,0,0,3,1,577,0,12.7,3.7,-1.7,0,1,2
0,2,0,0,1,0,131.0,0,6,0,8,2,134.5,1,0,0,1,0,1,19,0,0,1,3,5,15.0,0,0,1,3,4,461,0,12.4,0.5,1.79,0,1,1
0,2,0,12,1,0,158.0,0,9,7,5,5,140.2,1,0,0,1,0,0,18,0,0,1,5,4,11.0,0,0,1,4,2,26,0,10.8,1.4,1.74,0,0,0
0,0,0,6,1,0,140.0,0,0,5,4,4,140.7,0,0,0,1,0,0,19,0,0,1,3,5,12.28571429,0,0,1,2,4,81,0,12.4,0.5,1.79,0,1,1
0,0,4,8,1,0,141.0,0,9,8,8,9,142.3,1,0,0,1,0,0,18,0,0,3,4,7,12.82875,0,0,3,3,6,198,0,9.4,-0.8,-3.12,0,0,0
0,0,0,5,1,0,135.0,0,0,8,5,5,122.4,0,0,1,1,0,0,19,0,0,0,6,4,10.875,0,0,0,3,2,129,0,13.9,-0.3,0.79,0,1,1
0,0,0,5,1,0,122.0,0,8,7,8,7,120.6,1,0,0,1,0,1,19,0,0,0,1,4,12.8,0,0,0,3,3,45,0,9.4,-0.8,-3.12,0,1,1
0,2,1,8,1,0,131.0,0,9,0,5,7,118.4,1,0,0,1,0,1,20,0,0,2,5,5,13.76666667,0,0,3,4,6,363,0,16.2,0.3,-0.92,0,1,0
0,0,0,6,1,0,142.0,0,0,7,5,7,128.0,0,0,0,1,0,1,19,0,0,1,4,5,12.25,0,0,1,3,4,81,0,16.2,0.3,-0.92,0,1,1
0,0,1,5,1,0,119.0,0,6,7,4,5,113.8,1,0,0,1,0,0,20,0,0,0,4,2,11.33333333,0,0,0,3,3,103,0,7.6,2.6,0.32,0,1,1
0,2,4,8,1,0,128.0,0,0,0,4,5,120.8,1,0,0,1,0,1,19,0,0,2,5,6,13.50714286,0,0,3,7,6,238,0,16.2,0.3,-0.92,0,1,1
0,0,2,8,1,0,150.0,0,6,8,1,1,130.8,1,0,0,1,0,0,18,0,0,3,4,6,13.61428571,0,0,3,3,5,344,0,12.7,3.7,-1.7,0,0,1
0,2,4,1,1,0,131.0,0,8,7,8,9,126.1,1,0,0,0,0,0,18,0,0,1,5,3,11.5,1,0,1,1,4,99,0,7.6,2.6,0.32,0,0,1
0,0,4,11,1,0,118.0,0,9,5,8,9,113.8,1,0,0,1,0,0,19,0,0,1,3,5,12.33333333,0,0,1,2,4,147,0,8.9,1.4,3.51,0,1,1
0,2,1,9,1,0,122.0,0,6,8,4,8,118.3,1,0,0,1,0,1,19,0,0,2,3,6,11.97142857,0,0,3,3,6,478,0,15.5,2.8,-4.06,0,1,1
0,0,0,5,1,0,116.0,0,6,5,5,8,127.9,0,0,1,0,0,1,20,0,0,0,8,1,13.0,1,0,0,8,0,37,0,9.4,-0.8,-3.12,0,1,0
0,2,4,8,1,0,137.0,0,0,0,5,4,131.1,1,0,0,1,0,0,18,0,0,2,5,6,12.38571429,0,0,3,4,5,179,0,13.9,-0.3,0.79,0,0,2
0,2,3,2,1,0,128.0,0,9,7,4,9,117.9,1,0,0,1,0,0,20,0,0,0,8,1,13.5,0,0,0,7,3,28,1,10.8,1.4,1.74,0,1,1
0,2,0,6,1,0,123.0,0,0,0,8,9,115.7,1,0,0,1,0,0,21,0,0,1,4,5,12.16666667,0,0,1,2,4,286,0,11.1,0.6,2.02,0,2,1
0,2,0,4,1,0,143.0,0,2,2,2,2,131.8,1,0,1,0,0,0,18,0,0,1,5,4,12.4,0,0,1,7,3,439,0,8.9,1.4,3.51,0,0,2
0,0,0,1,1,0,150.0,0,8,7,8,6,131.1,0,0,0,1,0,1,19,0,0,1,3,4,13.4,0,0,1,1,4,199,0,15.5,2.8,-4.06,0,1,1
0,0,5,7,1,0,129.0,0,9,5,8,5,117.8,1,0,0,1,0,0,18,0,0,1,7,5,12.0,0,0,1,6,2,147,0,8.9,1.4,3.51,0,0,1
0,0,0,6,1,0,133.1,0,9,7,5,5,108.0,0,0,0,1,0,1,20,0,0,1,4,5,12.125,0,0,1,2,4,477,0,16.2,0.3,-0.92,0,1,1
0,0,0,12,1,0,132.0,0,0,5,3,3,122.9,1,0,0,1,0,0,20,0,0,2,3,6,13.85714286,0,0,2,2,5,286,0,11.1,0.6,2.02,0,1,1
0,0,3,8,1,0,137.0,0,9,7,7,7,126.0,1,0,0,1,0,0,19,0,0,2,5,6,14.28333333,0,0,3,4,6,259,0,15.5,2.8,-4.06,0,1,1
0,0,0,8,1,0,148.0,0,6,5,8,9,138.7,0,0,0,1,0,1,19,0,0,2,6,6,15.115,0,0,3,5,6,559,0,15.5,2.8,-4.06,0,1,1
0,0,1,12,1,0,112.0,0,2,0,3,5,111.0,0,0,0,1,0,0,21,0,0,1,4,4,13.2,0,0,1,4,3,461,0,9.4,-0.8,-3.12,0,2,1
0,2,3,7,1,0,133.0,0,8,7,5,8,128.5,1,0,0,1,0,1,18,0,0,1,10,1,11.0,0,0,1,9,1,4,0,7.6,2.6,0.32,0,0,0
0,0,3,8,1,0,142.0,0,0,2,1,2,133.0,0,0,0,1,0,1,20,0,0,3,4,6,14.56571429,0,0,3,3,5,498,0,10.8,1.4,1.74,0,1,1
0,2,1,10,1,0,123.0,0,7,7,0,0,114.6,1,0,1,0,0,0,18,0,0,0,4,2,12.0,0,0,0,1,2,12,0,7.6,2.6,0.32,0,0,0
0,2,3,8,1,0,140.0,0,0,0,3,3,127.6,1,0,0,1,0,0,23,0,0,2,3,5,13.79666667,0,0,3,6,5,371,0,12.4,0.5,1.79,0,2,1
0,0,1,11,1,0,159.0,0,0,0,3,3,151.0,1,0,0,1,0,0,18,0,0,1,2,5,14.83333333,0,0,1,1,4,577,0,12.7,3.7,-1.7,0,0,1
0,2,0,8,1,0,148.0,0,9,7,5,9,137.8,1,0,0,1,0,1,18,0,0,3,4,6,14.96285714,0,0,3,3,5,546,0,10.8,1.4,1.74,0,0,1
0,0,5,5,1,0,112.0,0,9,8,8,9,117.3,1,0,0,1,0,0,20,0,0,0,4,3,12.0,0,0,0,3,3,23,0,11.1,0.6,2.02,0,1,1
0,3,1,8,1,0,131.0,0,0,2,3,2,121.2,1,0,0,1,0,0,18,0,0,2,4,6,12.4,0,0,3,4,6,191,0,16.2,0.3,-0.92,0,0,1
0,0,4,8,1,0,133.1,0,0,0,5,8,123.0,1,0,0,1,0,0,19,0,0,3,4,6,13.71428571,0,0,3,3,5,358,0,12.7,3.7,-1.7,0,1,1
0,2,0,8,1,0,147.0,0,0,0,5,5,134.9,0,1,0,1,0,0,18,0,0,2,3,6,13.64285714,0,0,3,6,6,525,0,16.2,0.3,-0.92,0,0,1
0,0,2,11,1,0,129.0,0,9,7,5,5,142.0,1,0,0,1,0,0,19,0,0,1,4,5,12.66666667,0,0,1,2,4,178,0,9.4,-0.8,-3.12,0,1,1
0,2,0,6,1,0,128.0,0,6,5,5,4,116.5,0,0,0,1,0,1,18,0,0,1,4,4,10.8,0,0,1,4,4,7,0,12.4,0.5,1.79,0,0,1
0,6,0,8,1,0,140.0,0,6,5,7,7,138.6,0,0,0,1,0,1,19,0,0,2,5,5,14.25,0,0,3,6,6,243,0,16.2,0.3,-0.92,0,1,1
0,2,1,6,1,0,133.0,0,1,0,3,4,136.2,1,0,0,1,0,0,19,0,0,1,10,0,11.5,0,0,1,7,0,7,0,7.6,2.6,0.32,0,1,2
0,2,0,7,1,0,125.0,0,6,5,7,5,118.0,1,0,0,1,0,1,19,0,0,1,6,3,12.25,0,0,1,4,1,121,0,9.4,-0.8,-3.12,0,1,1
0,0,5,8,1,0,140.0,0,6,8,5,7,128.5,1,0,0,1,0,1,18,0,0,3,4,7,13.40375,0,0,3,3,6,313,0,9.4,-0.8,-3.12,0,0,1
0,2,3,11,1,0,137.0,0,0,0,5,5,125.8,0,0,1,1,1,0,20,0,0,1,3,4,12.2,0,0,1,1,4,121,0,12.7,3.7,-1.7,0,1,0
0,4,0,0,1,0,130.0,0,2,0,2,4,154.9,0,0,1,0,1,0,35,0,0,1,4,4,16.16666667,0,0,1,5,2,610,0,8.9,1.4,3.51,1,3,0
0,2,0,3,1,0,142.0,0,6,8,8,7,127.3,0,0,0,1,1,0,18,0,0,0,6,2,11.0,0,0,0,1,1,18,1,16.2,0.3,-0.92,0,0,2
0,0,1,11,1,0,133.1,0,9,5,4,7,98.0,1,0,0,1,1,1,19,0,0,1,4,3,12.0,0,0,1,3,4,113,0,15.5,2.8,-4.06,0,1,2
0,2,1,5,1,0,130.0,0,0,8,5,7,122.0,1,0,0,1,1,0,20,0,0,0,4,1,10.5,0,0,0,6,2,111,0,10.8,1.4,1.74,0,1,2
0,0,2,5,1,0,136.0,0,9,8,8,9,127.3,1,0,0,1,1,0,19,0,0,0,4,2,11.0,0,0,0,2,0,0,0,12.7,3.7,-1.7,0,1,0
0,2,1,7,1,0,121.0,0,6,8,6,6,116.1,1,0,0,1,1,0,19,0,0,1,4,4,11.2,0,0,1,6,2,147,0,15.5,2.8,-4.06,0,1,1
0,2,1,5,1,0,133.1,0,9,8,4,7,109.0,1,0,0,1,1,1,22,0,0,0,3,2,12.33333333,0,0,0,4,1,8,0,10.8,1.4,1.74,0,2,2
0,0,2,8,1,0,149.0,0,0,0,4,4,129.3,1,0,0,1,1,0,18,0,0,3,4,6,13.1,0,0,3,3,5,251,0,12.7,3.7,-1.7,0,0,1
0,0,0,1,1,0,124.0,0,8,7,8,9,125.4,1,0,0,1,1,0,19,0,0,1,2,5,13.5,0,0,1,1,4,266,0,9.4,-0.8,-3.12,0,1,1
0,0,0,3,1,0,126.0,0,9,5,5,5,130.2,0,0,0,1,1,0,19,0,0,0,3,4,10.2,0,0,0,3,1,81,0,10.8,1.4,1.74,0,1,2
0,0,0,6,1,0,140.0,0,6,8,8,9,132.0,0,0,0,1,1,0,19,0,0,1,6,4,11.57142857,0,0,1,5,1,227,0,16.2,0.3,-0.92,0,1,0
0,3,1,9,1,0,126.0,0,2,2,2,2,115.5,0,0,0,1,1,0,18,0,0,2,7,5,13.43333333,0,0,2,5,2,343,0,8.9,1.4,3.51,0,0,1
0,0,0,1,1,0,130.0,0,8,0,8,8,120.2,1,0,0,1,1,0,22,0,0,1,5,5,14.66666667,0,0,1,7,4,512,0,12.7,3.7,-1.7,0,2,1
0,4,0,8,1,0,130.0,0,0,0,4,9,150.0,0,0,0,1,1,0,24,0,0,3,4,6,12.74285714,0,0,3,3,5,180,0,12.7,3.7,-1.7,0,3,1
0,6,0,3,1,0,146.0,0,2,0,2,3,100.0,0,0,0,1,1,0,18,0,0,0,5,3,12.25,0,0,0,6,1,48,0,13.9,-0.3,0.79,0,0,2
0,0,1,8,1,0,132.0,0,6,5,8,7,128.0,1,0,0,1,1,1,19,0,0,3,4,6,14.93571429,0,0,3,3,5,543,0,10.8,1.4,1.74,0,1,1
0,0,0,10,1,0,116.0,0,2,2,3,3,110.1,1,0,0,1,1,0,19,0,0,1,5,4,13.33333333,0,0,1,1,3,227,0,12.4,0.5,1.79,0,1,1
0,0,0,1,1,0,117.0,0,0,0,3,9,118.4,0,0,0,1,1,0,19,0,0,1,2,5,11.83333333,0,0,1,3,2,12,2,16.2,0.3,-0.92,0,1,1
0,2,1,7,1,0,118.0,0,6,5,5,7,121.2,0,0,0,1,1,1,18,0,0,1,8,2,10.66666667,0,0,1,4,2,81,0,15.5,2.8,-4.06,0,0,2
0,0,0,7,1,0,123.0,0,9,5,8,4,117.8,0,0,0,1,1,0,19,0,0,1,6,3,12.75,0,0,1,7,0,227,0,10.8,1.4,1.74,0,1,2
0,4,0,7,1,0,150.0,0,2,0,3,4,122.3,0,0,0,1,1,0,28,0,0,1,6,5,13.0,0,0,1,3,3,103,0,13.9,-0.3,0.79,1,3,1
1,4,0,13,0,0,130.0,0,8,7,8,9,127.8,0,0,0,1,1,0,37,0,0,0,3,3,10.75,0,0,0,2,1,30,0,7.6,2.6,0.32,2,3,2
0,6,0,3,1,0,128.0,0,0,8,4,7,100.0,0,0,0,1,1,0,19,0,0,0,4,4,12.0,0,0,0,7,0,7,0,13.9,-0.3,0.79,0,1,2
0,2,3,8,1,0,133.0,0,9,7,5,7,126.4,1,0,0,1,1,1,18,0,0,2,3,6,13.46285714,0,0,3,3,6,395,0,11.1,0.6,2.02,0,0,1
0,2,3,6,1,0,129.0,0,8,7,8,8,117.1,1,0,0,1,1,0,21,0,0,1,2,5,12.33333333,0,0,1,2,4,352,0,8.9,1.4,3.51,0,2,1
0,2,0,8,1,0,128.0,0,0,0,4,5,124.7,0,0,0,1,1,1,19,0,0,2,7,5,12.52857143,0,0,2,5,4,134,0,15.5,2.8,-4.06,0,1,2
0,0,0,4,1,0,141.0,0,0,0,4,10,138.9,1,0,0,1,1,0,18,0,0,0,1,4,13.6,0,0,0,1,2,280,1,10.8,1.4,1.74,0,0,1
0,4,0,7,1,0,133.1,0,8,7,8,6,121.5,0,0,0,1,1,0,54,0,0,1,5,5,13.71428571,0,0,1,8,3,461,0,16.2,0.3,-0.92,3,3,0
0,1,0,1,1,1,120.0,0,3,3,2,2,120.0,0,0,0,1,1,0,28,0,0,1,5,1,12.0,0,0,1,5,1,172,0,12.7,3.7,-1.7,1,3,0
0,0,1,10,1,0,122.0,0,0,5,4,4,116.1,0,0,0,1,1,1,19,0,0,1,6,5,13.125,0,0,1,4,4,178,0,11.1,0.6,2.02,0,1,2
0,0,0,12,1,0,110.0,0,8,7,8,4,114.3,1,0,0,1,1,0,42,0,0,1,5,4,12.4,0,0,1,5,3,65,0,7.6,2.6,0.32,2,3,2
0,3,0,2,1,0,106.0,0,0,5,3,5,104.6,0,0,0,0,1,0,21,0,0,1,6,4,14.0,0,0,1,6,2,528,0,11.1,0.6,2.02,0,2,2
0,6,0,8,1,0,120.0,0,2,3,2,4,120.6,0,0,0,1,1,0,18,0,0,2,8,3,12.65,0,0,2,5,1,10,0,16.2,0.3,-0.92,0,0,0
1,4,0,13,0,2,133.1,0,8,0,5,5,138.3,0,0,0,1,1,0,44,0,0,0,5,2,11.33333333,0,0,0,3,3,21,0,13.9,-0.3,0.79,2,3,0
0,0,1,13,0,0,123.0,0,0,2,4,2,113.2,0,0,0,0,1,0,22,0,0,0,3,2,11.66666667,0,0,0,3,0,7,2,7.6,2.6,0.32,0,2,0
0,0,0,1,1,0,132.0,0,0,0,4,9,136.6,1,0,0,1,1,0,19,0,0,1,3,4,11.4,0,0,1,5,1,18,3,7.6,2.6,0.32,0,1,2
0,0,0,7,1,0,133.1,0,9,0,8,9,121.0,0,0,1,0,1,0,21,0,0,1,5,4,11.83333333,0,0,1,3,3,0,0,8.9,1.4,3.51,0,2,0
0,2,0,7,1,0,125.0,0,0,0,3,3,114.5,0,0,0,1,1,1,22,0,0,1,4,5,13.625,0,0,1,3,4,477,0,11.1,0.6,2.02,0,2,1
0,0,0,6,1,0,127.0,0,8,7,5,10,125.3,0,0,0,1,1,0,19,0,0,1,5,4,10.8,0,0,1,6,3,18,0,7.6,2.6,0.32,0,1,1
0,0,0,11,1,0,127.0,0,6,7,8,9,126.3,0,0,0,1,1,0,19,0,0,1,4,5,12.83333333,0,0,1,3,4,299,0,15.5,2.8,-4.06,0,1,1
0,2,2,10,1,0,137.0,0,0,8,4,7,138.4,0,0,0,1,1,0,19,0,0,1,4,5,15.125,0,0,1,2,4,319,0,11.1,0.6,2.02,0,1,1
0,0,0,6,1,0,124.0,0,0,0,4,4,118.8,0,0,0,1,1,0,19,0,0,1,8,3,12.25,0,0,1,4,4,18,0,9.4,-0.8,-3.12,0,1,1
0,2,0,1,1,0,131.0,0,6,5,7,7,125.1,0,0,0,1,1,0,18,0,0,1,3,5,12.33333333,0,0,1,5,3,13,4,16.2,0.3,-0.92,0,0,2
0,0,0,5,1,0,130.0,0,8,7,8,9,118.8,0,0,1,1,1,1,22,0,0,0,4,4,10.66666667,0,0,0,6,0,18,0,15.5,2.8,-4.06,0,2,2
0,3,4,3,1,0,136.0,0,2,1,2,3,125.2,1,0,0,1,1,0,19,0,0,0,5,4,11.83333333,0,0,0,4,3,516,0,12.4,0.5,1.79,0,1,2
0,0,2,1,1,0,110.0,0,8,7,8,9,107.6,1,0,0,1,1,1,22,0,0,1,2,5,11.66666667,0,0,1,1,4,99,0,7.6,2.6,0.32,0,2,2
0,2,2,3,1,0,130.0,0,0,8,3,3,129.3,0,0,0,1,1,1,18,0,0,0,1,4,13.0,0,0,0,0,3,442,0,8.9,1.4,3.51,0,0,1
